gameId,name,won,kills,damageDealt,damageTaken,roundsSurvived,timesStuck,reward,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18
1764924667,Reaper_1,1,7,387,11,104,0,2646.2,1.48583,0.869799,1.61894,0.900297,0.99125,0.619079,0.550852,1.14473,0.552806,1.21217,0.752859,0.963879,1.72603,0.755646,1.53852,1.13034,1.37548,0,0.990463
1764924667,Reaper_1,1,7,400,21,1129,1,2980.2,1.29188,1.00889,1.07411,0.844941,1.09877,0.446224,0.613906,1.1892,0.862002,0.87069,0.77899,0.726039,1.64595,0.640911,1.19309,1.31006,0.944882,0,0.796653
1764924667,Reaper_1,1,3,327,14,1312,1,2687.6,1.94872,1.11255,1.32155,0.918755,0.814362,0.870785,0.360081,0.660313,0.951352,1.16707,0.690854,0.718948,1.78639,0.718392,1.08238,1.43641,1.38443,0,0.875799
1764924667,Reaper_1,1,5,390,6,1248,0,3172.4,1.63173,0.704971,0.956778,1.07536,0.953714,0.75775,0.37531,1.36709,0.85068,1.14782,0.660603,1.10224,1.47005,0.569471,1.20304,1.34412,1.22478,0,0.924644
1764924667,Reaper_1,1,8,405,6,1384,0,3411.2,1.98846,0.890758,1.03152,0.963336,0.928131,0.753359,0.475028,0.696086,0.79061,0.820159,0.675181,0.969169,1.1369,0.46634,1.60213,1.63808,0.659678,0,0.684501
1764924667,Reaper_1,1,7,348,78,1708,0,3284.4,1.28471,0.887161,1.29809,1.03389,0.650559,0.719416,0.644549,0.776523,0.976381,1.13938,0.608688,0.726091,1.68003,0.743657,1.39669,1.52109,0.95908,0,0.776928
1764924668,Reaper_1,1,7,649,11,1205,1138,1275,1.91267,1.05137,1.17869,0.780204,0.75727,0.943784,0.692637,0.748329,0.654711,0.922629,0.733917,0.913629,1.55053,0.821365,1.33229,1.55745,1.01559,0,0.768805
1764924668,Reaper_1,1,8,588,63,1122,2,4006.6,1.23297,1.07747,1.33336,1.02166,0.744431,0.662695,0.658862,1.05834,0.707376,0.683359,0.560295,0.96652,1.26231,0.659608,1.35454,1.351,0.938565,0,0.772646
1764924668,Reaper_1,1,10,610,42,135,1,3684,1.60899,0.821121,1.33134,1.08864,0.660733,0.587418,0.64158,1.07685,0.859703,0.99624,0.816908,0.74235,1.796,0.551902,1.0771,1.66671,1.2515,0,0.814715
1764924668,Reaper_1,0,0,68,90,6,0,-449.2,1.61819,1.04242,0.734991,1.05716,0.666062,0.426899,0.387764,0.997181,0.688675,0.791033,0.606429,0.80978,1.79578,0.610713,1.25457,1.36549,1.26119,0,0.89352
1764924668,Reaper_1,1,9,642,54,1253,1,4430.4,1.73697,0.87067,1.26453,1.08631,0.982264,0.520968,0.689307,1.00842,0.954087,0.887503,0.615476,0.599005,1.06439,0.499076,0.689349,1.14379,0.643152,0,0.735448
1764924668,Reaper_1,1,7,644,0,1128,1,3988.4,1.20455,0.87143,1.14984,0.860019,1.11279,0.557373,0.549986,1.17769,0.516195,1.18555,1.04895,0.679596,1.55998,0.800195,1.42805,1.2691,0.854048,0,0.627071
1764924668,Reaper_1,0,4,226,101,83,1,1215.4,1.34929,0.701019,1.56531,1.41664,0.717097,0.646017,0.357015,1.01547,1.0022,0.826378,0.416783,1.03402,1.98917,0.372736,2.13255,1.37818,0.722299,0,1.03554
1764924668,Reaper_1,1,4,225,35,1200,1,2573,1.0859,0.965466,1.30991,0.893584,0.685156,0.707489,0.563014,1.28785,0.572706,1.28354,0.821835,0.948315,1.28331,0.652281,1.32004,0.963611,1.1234,0,0.600276
1764924668,Reaper_1,1,7,346,46,239,0,2637.2,1.54808,1.08194,1.40526,0.79902,1.17443,0.729592,0.664869,1.42807,0.712297,0.574257,0.728824,0.832477,1.43312,0.777656,1.32167,1.12123,1.43414,0,0.838437
