gameId,name,weapon,won,shotsFired,shotsHit,kills,damageDealt,damageTaken,causeOfDeath,roundsSurvived,deathRow,deathCol,timesStuck
1764984122,Reaper_1,S,1,28,29,6,491,42,alive,143,-1,-1,0
1764984122,Reaper_1,S,1,19,20,4,332,7,alive,365,-1,-1,0
1764984122,Reaper_1,S,1,24,26,7,449,69,alive,294,-1,-1,0
1764984122,Reaper_1,S,1,24,29,9,429,17,alive,416,-1,-1,0
1764984122,Reaper_1,S,1,15,17,3,309,38,alive,329,-1,-1,0
1764984122,Reaper_1,S,1,23,33,8,560,46,alive,240,-1,-1,0
1764984122,Reaper_1,S,1,24,27,6,420,0,alive,208,-1,-1,0
1764984122,Reaper_1,S,1,19,20,6,327,32,alive,295,-1,-1,0
1764984122,Reaper_1,S,0,10,11,5,169,100,flame,113,6,4,0
1764984122,Reaper_1,S,1,22,29,4,506,10,alive,393,-1,-1,0
1764984122,Reaper_1,S,1,28,30,8,482,10,alive,389,-1,-1,0
1764984122,Reaper_1,S,1,18,20,6,329,35,alive,225,-1,-1,0
1764984122,Reaper_1,S,1,32,33,10,512,51,alive,510,-1,-1,0
1764984122,Reaper_1,S,0,2,3,0,52,100,railgun from Rat_7,2,0,8,0
1764984122,Reaper_1,S,1,29,31,8,472,35,alive,311,-1,-1,0
1764984122,Reaper_1,S,1,20,23,6,387,47,alive,360,-1,-1,0
1764984122,Reaper_1,S,1,34,37,8,597,50,alive,125,-1,-1,0
1764984122,Reaper_1,S,1,17,19,4,316,38,alive,406,-1,-1,0
1764984122,Reaper_1,S,1,25,28,5,469,35,alive,113,-1,-1,0
1764984122,Reaper_1,S,1,26,28,7,467,76,alive,357,-1,-1,0
1764984122,Reaper_1,S,1,23,24,6,382,34,alive,336,-1,-1,0
1764984122,Reaper_1,S,1,18,21,6,357,30,alive,359,-1,-1,0
1764984122,Reaper_1,S,1,5,5,1,84,35,alive,282,-1,-1,0
1764984122,Reaper_1,S,0,11,18,2,305,103,collision with Hammer_2,20,18,7,0
1764984122,Reaper_1,S,1,24,28,7,428,20,alive,316,-1,-1,0
1764984122,Reaper_1,S,1,30,33,7,570,20,alive,436,-1,-1,0
1764984122,Reaper_1,S,1,41,43,10,721,34,alive,392,-1,-1,0
1764984122,Reaper_1,S,0,33,40,8,662,94,flamethrower from Flame_1,111,11,11,0
1764984122,Reaper_1,S,1,29,30,5,527,25,alive,640,-1,-1,0
1764984122,Reaper_1,S,1,27,28,7,476,77,alive,339,-1,-1,0
1764984122,Reaper_1,S,1,23,24,4,417,84,alive,419,-1,-1,0
1764984123,Reaper_1,S,1,10,10,5,148,17,alive,351,-1,-1,0
1764984123,Reaper_1,S,1,30,31,9,494,67,alive,493,-1,-1,0
1764984123,Reaper_1,S,1,21,23,5,360,20,alive,401,-1,-1,0
1764984123,Reaper_1,S,1,29,39,10,657,18,alive,181,-1,-1,0
1764984123,Reaper_1,S,1,21,22,6,357,54,alive,155,-1,-1,0
1764984123,Reaper_1,S,1,31,34,8,552,66,alive,401,-1,-1,0
1764984123,Reaper_1,S,1,33,36,9,583,96,alive,320,-1,-1,0
1764984123,Reaper_1,S,0,6,6,1,96,102,collision with Rat_1,9,15,7,0
1764984123,Reaper_1,S,1,15,16,5,262,74,alive,419,-1,-1,0
1764984123,Reaper_1,S,1,26,31,7,515,26,alive,489,-1,-1,0
1764984123,Reaper_1,S,1,37,39,8,635,5,alive,341,-1,-1,0
1764984123,Reaper_1,S,1,25,29,10,428,54,alive,328,-1,-1,0
1764984123,Reaper_1,S,1,24,31,10,514,54,alive,187,-1,-1,0
1764984123,Reaper_1,S,1,32,39,8,664,19,alive,497,-1,-1,0
1764984123,Reaper_1,S,1,21,23,7,380,0,alive,141,-1,-1,0
1764984123,Reaper_1,S,0,12,12,3,210,99,collision with Hammer_5,73,4,6,0
1764984123,Reaper_1,S,1,28,35,9,567,49,alive,345,-1,-1,0
1764984123,Reaper_1,S,1,22,25,8,426,54,alive,496,-1,-1,0
1764984123,Reaper_1,S,1,16,21,5,335,18,alive,319,-1,-1,0
1764984123,Reaper_1,S,1,9,9,4,140,19,alive,416,-1,-1,0
1764984123,Reaper_1,S,1,17,18,3,316,14,alive,256,-1,-1,0
1764984123,Reaper_1,S,1,21,29,4,498,33,alive,433,-1,-1,0
1764984123,Reaper_1,S,1,32,36,9,591,5,alive,469,-1,-1,0
1764984123,Reaper_1,S,1,17,22,8,334,20,alive,375,-1,-1,0
1764984123,Reaper_1,S,1,21,28,7,439,0,alive,337,-1,-1,0
1764984123,Reaper_1,S,1,26,33,10,549,79,alive,328,-1,-1,0
1764984123,Reaper_1,S,1,48,59,13,995,34,alive,364,-1,-1,0
1764984123,Reaper_1,S,1,17,20,4,338,0,alive,372,-1,-1,0
1764984123,Reaper_1,S,1,23,31,6,523,19,alive,214,-1,-1,0
1764984123,Reaper_1,S,1,19,25,7,395,45,alive,167,-1,-1,0
1764984123,Reaper_1,S,1,11,11,5,164,61,alive,261,-1,-1,0
1764984123,Reaper_1,S,1,38,41,11,658,17,alive,288,-1,-1,0
1764984123,Reaper_1,S,1,25,26,8,436,44,alive,331,-1,-1,0
1764984123,Reaper_1,S,1,21,22,6,384,95,alive,818,-1,-1,0
1764984124,Reaper_1,S,1,28,33,8,532,14,alive,199,-1,-1,0
1764984124,Reaper_1,S,1,17,20,7,305,59,alive,293,-1,-1,0
1764984124,Reaper_1,S,1,18,20,5,332,24,alive,400,-1,-1,0
1764984124,Reaper_1,S,1,12,13,4,194,42,alive,88,-1,-1,0
1764984124,Reaper_1,S,1,19,20,3,360,11,alive,325,-1,-1,0
1764984124,Reaper_1,S,0,1,3,1,53,98,railgun from Rat_7,3,2,1,0
1764984124,Reaper_1,S,1,36,47,9,779,0,alive,366,-1,-1,0
1764984124,Reaper_1,S,1,16,17,5,258,74,alive,573,-1,-1,0
1764984124,Reaper_1,S,1,17,20,7,313,0,alive,597,-1,-1,0
1764984124,Reaper_1,S,1,19,22,8,343,5,alive,114,-1,-1,0
1764984124,Reaper_1,S,1,21,23,8,382,62,alive,288,-1,-1,0
1764984124,Reaper_1,S,0,3,5,0,87,100,railgun from Rat_7,7,0,9,0
1764984124,Reaper_1,S,1,15,20,4,324,13,alive,386,-1,-1,0
1764984124,Reaper_1,S,1,31,47,9,816,10,alive,389,-1,-1,0
1764984124,Reaper_1,S,0,30,40,9,670,101,collision with Flame_5,166,1,2,0
1764984124,Reaper_1,S,1,16,20,4,333,44,alive,326,-1,-1,0
1764984124,Reaper_1,S,1,14,23,3,379,33,alive,356,-1,-1,0
1764984124,Reaper_1,S,1,10,11,1,181,0,alive,445,-1,-1,0
1764984124,Reaper_1,S,1,34,36,6,618,69,alive,333,-1,-1,0
1764984124,Reaper_1,S,1,23,29,8,475,33,alive,337,-1,-1,0
1764984124,Reaper_1,S,1,18,21,4,343,16,alive,198,-1,-1,0
1764984124,Reaper_1,S,1,22,28,5,468,36,alive,303,-1,-1,0
1764984124,Reaper_1,S,1,25,25,7,421,68,alive,452,-1,-1,0
1764984124,Reaper_1,S,1,24,25,7,419,84,alive,120,-1,-1,0
1764984124,Reaper_1,S,1,20,20,5,337,5,alive,322,-1,-1,0
1764984124,Reaper_1,S,1,36,44,10,762,36,alive,224,-1,-1,0
1764984124,Reaper_1,S,1,20,21,5,334,38,alive,403,-1,-1,0
1764984124,Reaper_1,S,0,2,2,0,34,100,railgun from Rat_6,6,6,18,0
1764984124,Reaper_1,S,1,15,18,5,313,15,alive,243,-1,-1,0
1764984124,Reaper_1,S,0,37,43,9,712,94,flame,102,13,13,0
1764984124,Reaper_1,S,1,13,17,3,305,21,alive,262,-1,-1,0
1764984124,Reaper_1,S,1,10,14,7,191,12,alive,388,-1,-1,0
1764984124,Reaper_1,S,1,23,30,8,472,28,alive,464,-1,-1,0
1764984124,Reaper_1,S,1,22,25,8,426,27,alive,190,-1,-1,0
1764984124,Reaper_1,S,1,14,14,4,217,92,alive,321,-1,-1,0
1764984124,Reaper_1,S,0,0,0,0,0,98,railgun from Rat_2,3,0,8,0
1764984124,Reaper_1,S,1,26,37,9,613,56,alive,443,-1,-1,0
1764984125,Reaper_1,S,1,22,29,7,524,59,alive,393,-1,-1,0
1764984125,Reaper_1,S,0,5,6,0,105,100,railgun from Rat_6,5,1,11,0
1764984125,Reaper_1,S,1,21,34,7,585,49,alive,412,-1,-1,0
1764984125,Reaper_1,S,0,8,9,1,162,100,flamethrower from Flame_2,18,11,1,0
1764984125,Reaper_1,S,0,4,4,0,64,100,railgun from Rat_4,14,7,19,0
1764984125,Reaper_1,S,1,19,21,6,346,10,alive,452,-1,-1,0
1764984125,Reaper_1,S,1,29,36,10,619,27,alive,196,-1,-1,0
1764984125,Reaper_1,S,1,28,38,11,657,87,alive,342,-1,-1,0
1764984125,Reaper_1,S,0,0,0,0,0,97,railgun from Rat_2,2,0,4,0
1764984125,Reaper_1,S,1,10,10,2,167,35,alive,324,-1,-1,0
1764984125,Reaper_1,S,1,27,40,6,662,87,alive,422,-1,-1,0
1764984125,Reaper_1,S,1,32,34,8,576,6,alive,383,-1,-1,0
1764984125,Reaper_1,S,1,36,37,9,611,24,alive,153,-1,-1,0
1764984125,Reaper_1,S,1,33,40,10,665,62,alive,173,-1,-1,0
1764984125,Reaper_1,S,1,14,15,4,242,30,alive,490,-1,-1,0
1764984125,Reaper_1,S,1,21,24,8,404,65,alive,334,-1,-1,0
1764984125,Reaper_1,S,1,10,11,3,192,17,alive,300,-1,-1,0
1764984125,Reaper_1,S,1,21,22,8,333,54,alive,397,-1,-1,0
1764984125,Reaper_1,S,1,25,27,6,443,46,alive,446,-1,-1,0
1764984125,Reaper_1,S,1,6,8,1,131,47,alive,314,-1,-1,0
1764984125,Reaper_1,S,1,28,34,7,550,17,alive,312,-1,-1,0
1764984125,Reaper_1,S,1,15,15,3,253,17,alive,274,-1,-1,0
1764984125,Reaper_1,S,0,15,21,5,351,100,railgun from Rat_3,54,14,15,0
1764984125,Reaper_1,S,1,15,17,5,257,25,alive,411,-1,-1,0
1764984125,Reaper_1,S,1,30,43,7,722,62,alive,331,-1,-1,0
1764984125,Reaper_1,S,1,28,37,11,611,64,alive,391,-1,-1,0
1764984125,Reaper_1,S,0,1,1,0,15,103,collision with Rat_3,6,17,13,0
1764984125,Reaper_1,S,0,7,8,0,137,93,collision with Flame_3,17,19,17,0
1764984125,Reaper_1,S,0,8,12,1,195,104,railgun from Rat_3,15,19,9,0
1764984125,Reaper_1,S,1,26,26,9,422,0,alive,620,-1,-1,0
1764984125,Reaper_1,S,1,28,33,9,517,0,alive,332,-1,-1,0
1764984125,Reaper_1,S,1,31,35,8,595,63,alive,169,-1,-1,0
1764984125,Reaper_1,S,1,17,23,6,369,45,alive,396,-1,-1,0
1764984126,Reaper_1,S,1,26,32,7,530,46,alive,360,-1,-1,0
1764984126,Reaper_1,S,1,11,11,2,191,87,alive,293,-1,-1,0
1764984126,Reaper_1,S,1,15,19,3,316,64,alive,394,-1,-1,0
1764984126,Reaper_1,S,1,21,24,7,411,56,alive,334,-1,-1,0
1764984126,Reaper_1,S,1,28,34,7,589,5,alive,364,-1,-1,0
1764984126,Reaper_1,S,1,21,22,9,335,83,alive,371,-1,-1,0
1764984126,Reaper_1,S,1,20,27,7,430,35,alive,522,-1,-1,0
1764984126,Reaper_1,S,1,18,19,6,303,88,alive,357,-1,-1,0
1764984126,Reaper_1,S,0,11,16,3,273,96,flame,18,13,4,0
1764984126,Reaper_1,S,1,16,22,2,366,10,alive,310,-1,-1,0
1764984126,Reaper_1,S,0,4,5,0,92,97,hammer from Hammer_1,16,1,10,0
1764984126,Reaper_1,S,1,12,13,3,197,54,alive,592,-1,-1,0
1764984126,Reaper_1,S,1,26,29,9,467,17,alive,253,-1,-1,0
1764984126,Reaper_1,S,0,5,10,1,165,96,railgun from Rat_4,8,6,11,0
1764984126,Reaper_1,S,1,33,42,11,679,6,alive,290,-1,-1,0
1764984126,Reaper_1,S,0,9,11,1,190,98,railgun from Rat_7,13,12,10,0
1764984126,Reaper_1,S,0,8,9,1,145,98,railgun from Rat_1,14,11,14,0
1764984126,Reaper_1,S,1,25,26,7,430,6,alive,280,-1,-1,0
1764984126,Reaper_1,S,0,17,19,5,306,100,flame,123,6,13,0
1764984126,Reaper_1,S,0,10,12,3,193,100,railgun from Rat_1,43,18,0,0
1764984126,Reaper_1,S,1,35,46,12,761,30,alive,349,-1,-1,0
1764984126,Reaper_1,S,1,16,29,6,504,48,alive,262,-1,-1,0
1764984126,Reaper_1,S,1,9,12,1,202,24,alive,307,-1,-1,0
1764984126,Reaper_1,S,1,20,22,7,364,34,alive,432,-1,-1,0
1764984126,Reaper_1,S,0,16,18,4,292,98,collision with Hammer_3,76,0,7,0
1764984126,Reaper_1,S,1,25,31,7,496,23,alive,281,-1,-1,0
1764984126,Reaper_1,S,1,23,25,4,405,9,alive,395,-1,-1,0
1764984126,Reaper_1,S,1,34,37,12,612,60,alive,146,-1,-1,0
1764984126,Reaper_1,S,1,24,24,7,418,33,alive,168,-1,-1,0
1764984126,Reaper_1,S,1,15,16,7,222,6,alive,162,-1,-1,0
1764984126,Reaper_1,S,0,8,11,1,181,100,railgun from Rat_3,18,17,19,0
1764984126,Reaper_1,S,1,11,12,5,176,38,alive,362,-1,-1,0
1764984126,Reaper_1,S,1,15,24,7,411,0,alive,77,-1,-1,0
1764984126,Reaper_1,S,1,19,21,5,351,48,alive,328,-1,-1,0
1764984126,Reaper_1,S,0,3,4,0,75,99,collision with Rat_7,7,0,2,0
1764984127,Reaper_1,S,1,17,23,7,360,7,alive,283,-1,-1,0
1764984127,Reaper_1,S,1,25,38,7,660,48,alive,371,-1,-1,0
1764984127,Reaper_1,S,1,29,31,7,502,15,alive,618,-1,-1,0
1764984127,Reaper_1,S,0,11,13,3,214,90,railgun from Rat_1,16,8,7,0
1764984127,Reaper_1,S,1,17,26,5,430,0,alive,642,-1,-1,0
1764984127,Reaper_1,S,1,28,33,9,546,17,alive,352,-1,-1,0
1764984127,Reaper_1,S,0,6,6,1,97,100,railgun from Rat_6,30,14,6,0
1764984127,Reaper_1,S,1,9,11,2,160,27,alive,274,-1,-1,0
1764984127,Reaper_1,S,1,15,30,11,472,16,alive,97,-1,-1,0
1764984127,Reaper_1,S,1,32,34,11,533,60,alive,157,-1,-1,0
1764984127,Reaper_1,S,1,22,23,6,389,71,alive,296,-1,-1,0
1764984127,Reaper_1,S,1,30,44,10,717,19,alive,354,-1,-1,0
1764984127,Reaper_1,S,0,1,1,0,15,103,railgun from Rat_2,17,3,4,0
1764984127,Reaper_1,S,1,22,27,6,440,33,alive,384,-1,-1,0
1764984127,Reaper_1,S,1,26,34,9,570,6,alive,295,-1,-1,0
1764984127,Reaper_1,S,1,16,18,6,292,75,alive,310,-1,-1,0
1764984127,Reaper_1,S,1,27,37,7,605,29,alive,151,-1,-1,0
1764984127,Reaper_1,S,0,4,4,0,70,104,collision with Hammer_5,20,13,14,0
1764984127,Reaper_1,S,1,27,27,5,453,11,alive,529,-1,-1,0
1764984127,Reaper_1,S,1,24,30,9,475,44,alive,403,-1,-1,0
1764984127,Reaper_1,S,1,19,22,9,294,46,alive,431,-1,-1,0
1764984127,Reaper_1,S,1,18,19,4,309,23,alive,313,-1,-1,0
1764984127,Reaper_1,S,1,22,26,7,415,26,alive,355,-1,-1,0
1764984127,Reaper_1,S,1,46,51,9,853,1,alive,342,-1,-1,0
1764984127,Reaper_1,S,1,27,28,6,477,70,alive,610,-1,-1,0
1764984127,Reaper_1,S,0,18,19,3,313,95,collision with Flame_8,53,18,18,0
1764984127,Reaper_1,S,0,3,4,0,68,99,railgun from Rat_5,8,7,2,0
1764984127,Reaper_1,S,0,5,5,0,87,100,collision with Flame_5,12,7,11,0
1764984127,Reaper_1,S,1,26,32,5,541,5,alive,357,-1,-1,0
1764984127,Reaper_1,S,0,6,9,1,149,98,railgun from Rat_7,18,1,10,0
1764984127,Reaper_1,S,1,21,27,7,416,35,alive,395,-1,-1,0
1764984127,Reaper_1,S,0,4,5,1,92,95,collision with Flame_3,41,1,15,0
1764984127,Reaper_1,S,0,7,7,0,120,96,railgun from Rat_6,16,4,9,0
1764984127,Reaper_1,S,1,28,39,10,670,5,alive,422,-1,-1,0
1764984128,Reaper_1,S,1,33,34,9,522,12,alive,199,-1,-1,0
1764984128,Reaper_1,S,0,4,5,1,77,100,flame,6,13,4,0
1764984128,Reaper_1,S,1,25,30,9,497,26,alive,344,-1,-1,0
1764984128,Reaper_1,S,1,13,14,4,219,91,alive,433,-1,-1,0
1764984128,Reaper_1,S,1,39,54,12,884,27,alive,202,-1,-1,0
1764984128,Reaper_1,S,1,27,28,8,455,63,alive,404,-1,-1,0
1764984128,Reaper_1,S,1,25,28,5,489,70,alive,247,-1,-1,0
1764984128,Reaper_1,S,1,27,34,7,565,29,alive,364,-1,-1,0
1764984128,Reaper_1,S,0,16,18,5,298,100,collision with Hammer_1,455,14,6,0
1764984128,Reaper_1,S,1,5,5,2,85,74,alive,370,-1,-1,0
1764984128,Reaper_1,S,0,24,24,3,411,104,collision with Flame_4,80,9,12,0
1764984128,Reaper_1,S,1,27,28,7,465,32,alive,351,-1,-1,0
1764984128,Reaper_1,S,1,13,20,2,347,10,alive,469,-1,-1,0
1764984128,Reaper_1,S,1,16,21,8,341,17,alive,218,-1,-1,0
1764984128,Reaper_1,S,0,21,22,5,351,96,collision with Flame_6,131,7,14,0
1764984128,Reaper_1,S,1,18,20,7,309,46,alive,117,-1,-1,0
1764984128,Reaper_1,S,1,27,36,6,595,5,alive,390,-1,-1,0
1764984128,Reaper_1,S,1,24,27,8,439,45,alive,372,-1,-1,0
1764984128,Reaper_1,S,0,4,9,1,155,100,railgun from Rat_5,6,1,0,0
1764984128,Reaper_1,S,0,2,2,0,33,103,collision with Rat_4,7,15,18,0
1764984128,Reaper_1,S,1,40,52,12,842,83,alive,174,-1,-1,0
1764984128,Reaper_1,S,1,22,24,6,399,35,alive,199,-1,-1,0
1764984128,Reaper_1,S,1,14,15,3,249,72,alive,289,-1,-1,0
1764984128,Reaper_1,S,0,4,4,0,69,102,collision with Hammer_1,14,9,3,0
1764984128,Reaper_1,S,1,26,26,7,424,66,alive,370,-1,-1,0
1764984128,Reaper_1,S,1,17,18,4,291,0,alive,413,-1,-1,0
1764984128,Reaper_1,S,1,19,21,5,324,54,alive,404,-1,-1,0
1764984128,Reaper_1,S,1,15,17,6,281,33,alive,288,-1,-1,0
1764984128,Reaper_1,S,1,24,26,7,434,6,alive,322,-1,-1,0
1764984128,Reaper_1,S,0,14,17,4,291,99,flame,42,6,4,0
1764984128,Reaper_1,S,1,24,25,7,408,32,alive,337,-1,-1,0
1764984128,Reaper_1,S,1,27,36,12,577,27,alive,401,-1,-1,0
1764984128,Reaper_1,S,1,24,25,7,392,74,alive,263,-1,-1,0
1764984128,Reaper_1,S,1,21,27,8,462,48,alive,489,-1,-1,0
1764984129,Reaper_1,S,0,3,4,0,66,100,railgun from Rat_1,8,17,1,0
1764984129,Reaper_1,S,1,31,32,9,511,80,alive,318,-1,-1,0
1764984129,Reaper_1,S,1,35,37,8,637,48,alive,194,-1,-1,0
1764984129,Reaper_1,S,1,18,22,4,378,0,alive,342,-1,-1,0
1764984129,Reaper_1,S,0,18,19,7,310,100,collision with Flame_3,110,0,17,0
1764984129,Reaper_1,S,0,4,4,2,61,101,collision with Flame_6,35,13,16,0
1764984129,Reaper_1,S,1,39,42,8,707,20,alive,197,-1,-1,0
1764984129,Reaper_1,S,1,17,18,4,310,10,alive,338,-1,-1,0
1764984129,Reaper_1,S,1,25,25,6,409,17,alive,356,-1,-1,0
1764984129,Reaper_1,S,0,14,23,3,383,100,collision with Hammer_6,33,18,8,0
1764984129,Reaper_1,S,1,28,34,9,544,86,alive,249,-1,-1,0
1764984129,Reaper_1,S,1,22,30,8,486,86,alive,113,-1,-1,0
1764984129,Reaper_1,S,1,24,24,7,403,62,alive,426,-1,-1,0
1764984129,Reaper_1,S,1,15,16,4,254,35,alive,487,-1,-1,0
1764984129,Reaper_1,S,1,16,20,5,346,54,alive,278,-1,-1,0
1764984129,Reaper_1,S,1,17,18,7,303,0,alive,215,-1,-1,0
1764984129,Reaper_1,S,1,29,29,5,486,27,alive,368,-1,-1,0
1764984129,Reaper_1,S,1,34,42,9,688,15,alive,178,-1,-1,0
1764984129,Reaper_1,S,1,26,44,10,733,20,alive,379,-1,-1,0
1764984129,Reaper_1,S,0,3,3,0,56,95,railgun from Rat_7,6,1,14,0
1764984129,Reaper_1,S,1,13,14,2,234,0,alive,389,-1,-1,0
1764984129,Reaper_1,S,0,6,10,0,169,96,railgun from Rat_5,7,7,8,0
1764984129,Reaper_1,S,1,21,23,7,357,44,alive,448,-1,-1,0
1764984129,Reaper_1,S,1,15,15,5,209,74,alive,390,-1,-1,0
1764984129,Reaper_1,S,0,4,5,0,83,97,railgun from Rat_2,6,19,6,0
1764984129,Reaper_1,S,1,25,28,7,458,34,alive,282,-1,-1,0
1764984129,Reaper_1,S,1,21,31,8,501,52,alive,156,-1,-1,0
1764984129,Reaper_1,S,1,25,34,8,549,51,alive,339,-1,-1,0
1764984129,Reaper_1,S,1,18,19,5,316,67,alive,417,-1,-1,0
1764984129,Reaper_1,S,1,48,59,12,985,43,alive,570,-1,-1,0
1764984129,Reaper_1,S,1,16,24,7,380,94,alive,108,-1,-1,0
1764984129,Reaper_1,S,1,22,23,5,374,5,alive,343,-1,-1,0
1764984129,Reaper_1,S,1,36,38,10,632,49,alive,427,-1,-1,0
1764984129,Reaper_1,S,1,38,41,11,673,36,alive,334,-1,-1,0
1764984129,Reaper_1,S,1,33,38,7,617,15,alive,305,-1,-1,0
1764984129,Reaper_1,S,1,21,22,5,374,11,alive,365,-1,-1,0
1764984130,Reaper_1,S,1,25,27,7,450,20,alive,311,-1,-1,0
1764984130,Reaper_1,S,0,4,7,0,116,98,railgun from Rat_4,5,19,5,0
1764984130,Reaper_1,S,1,15,19,6,304,88,alive,279,-1,-1,0
1764984130,Reaper_1,S,1,29,35,12,550,42,alive,237,-1,-1,0
1764984130,Reaper_1,S,1,39,44,10,750,22,alive,142,-1,-1,0
1764984130,Reaper_1,S,1,32,47,9,786,43,alive,314,-1,-1,0
1764984130,Reaper_1,S,1,17,18,5,296,0,alive,526,-1,-1,0
1764984130,Reaper_1,S,0,3,4,0,71,100,railgun from Rat_6,8,4,4,0
1764984130,Reaper_1,S,0,4,4,0,71,100,railgun from Rat_5,3,2,8,0
1764984130,Reaper_1,S,1,22,27,7,465,34,alive,153,-1,-1,0
1764984130,Reaper_1,S,1,26,30,9,479,33,alive,290,-1,-1,0
1764984130,Reaper_1,S,1,20,23,7,339,11,alive,302,-1,-1,0
1764984130,Reaper_1,S,1,32,32,9,526,8,alive,346,-1,-1,0
1764984130,Reaper_1,S,0,8,16,3,262,100,railgun from Rat_4,26,15,18,0
1764984130,Reaper_1,S,0,14,17,1,297,94,collision with Flame_2,89,2,6,0
1764984130,Reaper_1,S,1,36,47,12,777,55,alive,220,-1,-1,0
1764984130,Reaper_1,S,1,32,36,10,592,19,alive,329,-1,-1,0
1764984130,Reaper_1,S,0,7,12,0,194,101,flamethrower from Flame_2,8,14,8,0
1764984130,Reaper_1,S,1,35,39,9,668,92,alive,286,-1,-1,0
1764984130,Reaper_1,S,1,29,32,7,551,15,alive,529,-1,-1,0
1764984130,Reaper_1,S,1,30,35,6,578,0,alive,430,-1,-1,0
1764984130,Reaper_1,S,1,27,29,7,481,14,alive,319,-1,-1,0
1764984130,Reaper_1,S,1,22,25,8,378,59,alive,242,-1,-1,0
1764984130,Reaper_1,S,0,12,20,6,346,96,collision with Flame_8,21,5,3,0
1764984130,Reaper_1,S,1,24,33,7,579,0,alive,358,-1,-1,0
1764984130,Reaper_1,S,1,19,21,7,333,45,alive,364,-1,-1,0
1764984130,Reaper_1,S,1,34,36,10,587,28,alive,159,-1,-1,0
1764984130,Reaper_1,S,1,32,33,7,555,80,alive,343,-1,-1,0
1764984130,Reaper_1,S,1,30,41,10,681,64,alive,312,-1,-1,0
1764984130,Reaper_1,S,1,31,31,6,523,18,alive,436,-1,-1,0
1764984130,Reaper_1,S,1,18,19,6,291,0,alive,328,-1,-1,0
1764984130,Reaper_1,S,1,40,51,12,834,23,alive,349,-1,-1,0
1764984130,Reaper_1,S,1,27,32,9,516,57,alive,200,-1,-1,0
1764984130,Reaper_1,S,1,19,21,5,355,30,alive,437,-1,-1,0
1764984130,Reaper_1,S,1,26,34,7,575,48,alive,232,-1,-1,0
1764984130,Reaper_1,S,1,28,31,9,489,90,alive,384,-1,-1,0
1764984130,Reaper_1,S,0,25,33,7,548,98,collision with Hammer_7,120,3,12,0
1764984131,Reaper_1,S,1,22,24,9,399,58,alive,310,-1,-1,0
1764984131,Reaper_1,S,1,28,31,10,482,34,alive,499,-1,-1,0
1764984131,Reaper_1,S,1,28,29,6,469,0,alive,436,-1,-1,0
1764984131,Reaper_1,S,1,7,10,1,151,55,alive,343,-1,-1,0
1764984131,Reaper_1,S,1,15,19,3,343,17,alive,521,-1,-1,0
1764984131,Reaper_1,S,1,16,19,5,300,27,alive,521,-1,-1,0
1764984131,Reaper_1,S,1,31,32,7,527,37,alive,236,-1,-1,0
1764984131,Reaper_1,S,1,28,35,7,579,25,alive,122,-1,-1,0
1764984131,Reaper_1,S,1,13,13,3,201,0,alive,356,-1,-1,0
1764984131,Reaper_1,S,1,25,30,8,520,34,alive,345,-1,-1,0
1764984131,Reaper_1,S,0,3,3,0,56,99,railgun from Rat_3,11,14,11,0
1764984131,Reaper_1,S,1,29,29,9,485,5,alive,390,-1,-1,0
1764984131,Reaper_1,S,1,12,13,3,204,34,alive,275,-1,-1,0
1764984131,Reaper_1,S,1,14,16,5,269,7,alive,292,-1,-1,0
1764984131,Reaper_1,S,0,5,6,0,105,92,collision with Rat_4,7,14,0,0
1764984131,Reaper_1,S,1,28,31,6,529,20,alive,336,-1,-1,0
1764984131,Reaper_1,S,1,33,47,8,776,9,alive,299,-1,-1,0
1764984131,Reaper_1,S,1,20,27,6,477,53,alive,276,-1,-1,0
1764984131,Reaper_1,S,1,28,31,8,539,70,alive,321,-1,-1,0
1764984131,Reaper_1,S,1,26,29,9,483,31,alive,171,-1,-1,0
1764984131,Reaper_1,S,1,13,15,2,247,10,alive,425,-1,-1,0
1764984131,Reaper_1,S,1,26,29,11,441,19,alive,307,-1,-1,0
1764984131,Reaper_1,S,1,35,39,9,656,10,alive,298,-1,-1,0
1764984131,Reaper_1,S,1,21,28,8,437,10,alive,335,-1,-1,0
1764984131,Reaper_1,S,0,14,15,3,235,90,collision with Flame_5,46,0,9,0
1764984131,Reaper_1,S,1,23,23,11,353,30,alive,330,-1,-1,0
1764984131,Reaper_1,S,1,19,20,5,317,45,alive,304,-1,-1,0
1764984131,Reaper_1,S,0,2,2,0,35,97,railgun from Rat_6,4,1,18,0
1764984131,Reaper_1,S,1,28,32,7,540,39,alive,368,-1,-1,0
1764984131,Reaper_1,S,1,26,33,8,542,19,alive,170,-1,-1,0
1764984131,Reaper_1,S,0,6,7,0,113,93,railgun from Rat_6,8,12,3,0
1764984131,Reaper_1,S,0,3,4,0,69,100,railgun from Rat_3,5,1,11,0
1764984131,Reaper_1,S,1,19,25,8,403,23,alive,414,-1,-1,0
1764984131,Reaper_1,S,1,20,22,5,394,35,alive,150,-1,-1,0
1764984131,Reaper_1,S,1,11,15,4,240,0,alive,346,-1,-1,0
1764984131,Reaper_1,S,1,32,33,10,510,50,alive,313,-1,-1,0
1764984131,Reaper_1,S,1,25,28,6,477,35,alive,342,-1,-1,0
1764984132,Reaper_1,S,0,0,0,0,0,95,railgun from Rat_6,8,4,18,0
